site,block,season_condition,termite_treatment_abbreviation,harvest,SampleID,init_dry_wt,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,Lab_As.,FW_Wood,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,harvest_dry_wt,Species.Code,date_diff,pct.mass.rem,pro.mass.loss,termite.attack,months,station,mass.loss,dry.wet
DRO,C,DRY,TE,7,46,162.0922,2018-06-11,2021-12-06,1,0,1,0,1,NA,NA,0,4,0,122.12,5,0.28,4,92.59,13.9,NA,NA,2.9435,88.18,35.254,4.284,NA,NA,NA,39.538,PIRA,1274,24.3922903137844,0.756077096862156,0,42,DRO.PIRA.C,122.5542,0.399795872079837
DRO,D,DRY,TI,7,61,181.9251,2018-06-11,2021-12-06,1,1,1,1,1,NA,NA,2,2,0,287.97,5,0.42,3,201.61,31.69,NA,NA,7.9903,190.84,50.924,7.984,NA,NA,NA,58.908,PIRA,1274,32.3803587300488,0.676196412699512,1,42,DRO.PIRA.D,123.0171,0.266841333053867
DRO,D,DRY,TE,7,62,160.0906,2018-06-11,2021-12-06,1,0,0,0,1,NA,NA,0,4,0,51,5,0.1,5,51,0,0,0,0,51,24.52,NA,NA,NA,NA,24.52,PIRA,1274,15.3163271297628,0.846836728702372,0,42,DRO.PIRA.D,135.5706,0.48078431372549
DRO,E,DRY,TI,7,77,175.6392,2018-06-11,2021-12-06,0,0,1,1,1,NA,NA,0,1,0,376.17,5,0.43,2,347.69,0,NA,2.41,9.039,328.36,119.044,NA,NA,1.174,NA,119.044,PIRA,1274,67.7775804034635,0.322224195965365,0,42,DRO.PIRA.E,56.5952,0.362541113412109
DRO,E,DRY,TE,7,78,190.034,2018-06-11,2021-12-06,0,0,1,1,1,NA,NA,0,1,0,288.31,5,0.45,2,241.02,0,NA,NA,6.6421,230.87,145.534,NA,NA,NA,NA,145.534,PIRA,1274,76.5831377542966,0.234168622457034,0,42,DRO.PIRA.E,44.5,0.63037207086239
MLRF,K,DRY,TI,7,93,189.2775,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,315.9,5,0.43,2a,266.88,1.59,NA,NA,4.6063,259.91,117.334,0.244,NA,NA,NA,117.578,PIRA,1283,62.1193749917449,0.378806250082551,0,42,MLRF.PIRA.K,71.6995,0.451440883382709
MLRF,K,DRY,TE,7,94,170.8664,2018-06-04,2021-12-08,1,0,0,0,1,NA,NA,0,2,0,198.68,5,0.42,2a,161.92,1.53,NA,NA,2.9548,156.08,119.574,0.424,NA,NA,NA,119.998,PIRA,1283,70.2291380868328,0.297708619131672,0,42,MLRF.PIRA.K,50.8684,0.766107124551512
MLRF,L,DRY,TI,7,109,200.1263,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,339.1,5,0.43,2a,309.39,0,NA,3.57,4.7443,300.38,118.434,NA,NA,1.714,NA,118.434,PIRA,1283,59.179628064877,0.40820371935123,0,42,MLRF.PIRA.L,81.6923,0.394280577934616
MLRF,L,DRY,TE,7,110,165.2223,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,272.67,5,0.44,2,245.97,0,NA,5.33,4.5992,237.01,97.764,NA,NA,1.814,NA,97.764,PIRA,1283,59.1711893612424,0.408288106387576,0,42,MLRF.PIRA.L,67.4583,0.412488924517953
MLRF,M,DRY,TI,7,125,192.7651,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,1,0,346.47,5,0.46,2,268.64,0,NA,NA,3.2728,260.91,112.294,NA,NA,NA,NA,112.294,PIRA,1283,58.2543209325755,0.417456790674245,0,42,MLRF.PIRA.M,80.4711,0.430393622321873
MLRF,M,DRY,TE,7,126,167.4225,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,3,0,185.44,5,0.44,2,146.74,1.91,NA,NA,2.7419,141.79,72.524,80.734,NA,NA,NA,153.258,PIRA,1283,91.5396676074004,0.0846033239259958,0,42,MLRF.PIRA.M,14.1645,0.511488821496579
MLRF,N,DRY,TI,7,141,223.86,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,1,0,434.65,5,0.47,2,354.55,0,NA,NA,3.4647,346.03,154.734,NA,NA,NA,NA,154.734,PIRA,1283,69.1208791208791,0.308791208791209,0,42,MLRF.PIRA.N,69.126,0.447169320579141
MLRF,N,DRY,TE,7,142,168.5592,2018-06-04,2021-12-08,0,0,1,1,1,NA,NA,0,3,0,313.76,5,0.46,2a,235.84,5.97,NA,NA,5.1654,227.45,77.464,1.684,NA,NA,NA,79.148,PIRA,1283,46.9556096611754,0.530443903388246,0,42,MLRF.PIRA.N,89.4112,0.340575950758408
MLRF,O,DRY,TI,7,157,173.2971,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,278.63,5,0.43,2a,248.25,9.73,NA,NA,3.7352,239.76,77.794,2.684,NA,NA,NA,80.478,PIRA,1283,46.4393229892479,0.535606770107521,0,42,MLRF.PIRA.O,92.8191,0.324466132799466
MLRF,O,DRY,TE,7,158,169.5993,2018-06-04,2021-12-08,0,0,1,1,1,NA,NA,0,1,0,203.91,5,0.47,2,190.97,0,NA,0.42,3.6734,185.39,139.864,NA,NA,NA,NA,139.864,PIRA,1283,82.4673215042751,0.175326784957249,0,42,MLRF.PIRA.O,29.7353,0.754431199093802
PNW,U,DRY,TI,7,173,170.8251,2018-06-05,2021-12-09,0,1,0,1,1,1,2,4,0,1,78.85,5,0.27,4,56.42,2.14,NA,15.44,1.9855,51.93,46.454,1.744,NA,14.364,NA,48.198,PIRA,1283,28.2148232314806,0.717851767685194,1,42,PNW.PIRA.U,122.6271,0.894550356248796
PNW,U,DRY,TE,7,174,184.1485,2018-06-05,2021-12-09,0,0,1,1,0,1,NA,0,2,1,181.1,5,0.41,2a,174.45,2.4,NA,NA,6.6616,167.05,149.414,NA,NA,2.184,NA,149.414,PIRA,1283,81.137777391616,0.18862222608384,0,42,PNW.PIRA.U,34.7345,0.894426818317869
PNW,V,DRY,TI,7,189,167.6778,2018-06-05,2021-12-09,1,1,0,1,1,1,0,3,0,1,156.2,5,0.42,3,103.98,4.84,NA,38.92,3.1013,93.47,83.426,4.324,NA,37.604,NA,87.75,PIRA,1283,52.3325091335883,0.476674908664117,1,42,PNW.PIRA.V,79.9278,0.892543061945009
PNW,V,DRY,TE,7,190,172.0675,2018-06-05,2021-12-09,0,0,0,1,0,1,2,0,0,1,194.25,5,0.41,2,183.29,NA,NA,NA,4.1837,176.25,157.544,NA,NA,NA,NA,157.544,PIRA,1283,91.5594170892237,0.0844058291077628,0,42,PNW.PIRA.V,14.5235,0.893866666666667
PNW,W,DRY,TI,7,205,172.8192,2018-06-05,2021-12-09,1,1,1,1,1,0,0,2,0,0,147.72,5,0.39,2a,136.48,2.4,NA,NA,2.4817,128.83,110.594,1.944,NA,NA,NA,112.538,PIRA,1283,65.1189219716328,0.348810780283672,1,42,PNW.PIRA.W,60.2812,0.858449118994023
PNW,W,DRY,TE,7,206,230.51,2018-06-05,2021-12-09,0,0,1,1,0,1,1,0,2,1,193.33,5,0.44,2a,193.73,5.41,NA,NA,6.0208,186.55,167.444,5.084,NA,NA,NA,172.528,PIRA,1283,74.8462105765476,0.251537894234524,0,42,PNW.PIRA.W,57.982,0.897582417582417
PNW,X,DRY,TI,7,221,174.8789,2018-06-05,2021-12-09,1,1,1,1,1,1,0,2,1,1,202.19,5,0.4,2a,186.9,NA,NA,NA,4.4254,175.6,150.064,NA,NA,NA,NA,150.064,PIRA,1283,85.8102378274337,0.141897621725663,1,42,PNW.PIRA.X,24.8149,0.854578587699317
PNW,Y,DRY,TE,7,238,163.0469,2018-06-05,2021-12-09,0,0,1,1,0,1,2.5,0,2,1,152.85,5,0.41,2a,145.19,2.22,NA,NA,2.8599,140.8,124.834,1.824,NA,NA,NA,126.658,PIRA,1283,77.6819430482886,0.223180569517114,0,42,PNW.PIRA.Y,36.3889,0.886605113636364
MLES,F,DRY,TI,7,253,161.2421,2018-06-04,2021-12-08,1,1,1,1,1,NA,NA,3,1,0,209.93,5,0.4,3,163.67,4.44,NA,NA,10.4607,143.11,43.634,1.004,NA,NA,NA,44.638,PIRA,1283,27.6838369135604,0.723161630864396,1,42,MLES.PIRA.F,116.6041,0.304898329955978
MLES,F,DRY,TE,7,254,237.74,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,1,0,260.04,5,0.51,1,230.96,NA,NA,NA,4.3934,221.82,176.194,NA,NA,NA,NA,176.194,PIRA,1283,74.112055186338,0.25887944813662,0,42,MLES.PIRA.F,61.546,0.794310702371292
MLES,G,DRY,TI,7,269,174.8899,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,114.14,5,0.4,2,99.58,4.49,NA,NA,2.378,95.45,66.264,1.964,NA,NA,NA,68.228,PIRA,1283,39.0119726753803,0.609880273246197,0,42,MLES.PIRA.G,106.6619,0.694227344159246
MLES,G,DRY,TE,7,270,169.2555,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,174.1,5,0.44,2a,149.19,5.49,NA,NA,2.4838,141.16,76.194,2.104,NA,NA,NA,78.298,PIRA,1283,46.2602396967898,0.537397603032102,0,42,MLES.PIRA.G,90.9575,0.539770473221876
MLES,H,DRY,TI,7,285,230.83,2018-06-04,2021-12-08,0,0,1,1,1,NA,NA,0,1,0,311.17,5,0.48,2,299.12,NA,NA,NA,5.2185,288.06,173.214,NA,NA,NA,NA,173.214,PIRA,1283,75.0396395615821,0.249603604384179,0,42,MLES.PIRA.H,57.616,0.601312226619454
MLES,H,DRY,TE,7,286,167.5937,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,126.86,5,0.43,2,120.29,NA,NA,NA,1.8844,115.32,93.564,NA,NA,NA,NA,93.564,PIRA,1283,55.8278741981351,0.441721258018649,0,42,MLES.PIRA.H,74.0297,0.811342351716961
MLES,I,DRY,TI,7,301,189.4106,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,152.99,5,0.46,2,106.08,6.04,NA,NA,2.7066,97.5,68.804,3.164,NA,NA,NA,71.968,PIRA,1283,37.9957615888446,0.620042384111554,0,42,MLES.PIRA.I,117.4426,0.705682051282051
MLES,I,DRY,TE,7,302,166.9866,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,2,0,109.8,5,0.44,2,101.86,1.5,NA,NA,2.4436,96.22,82.674,1.074,NA,NA,NA,83.748,PIRA,1283,50.15252720877,0.4984747279123,0,42,MLES.PIRA.I,83.2386,0.859218457701102
MLES,J,DRY,TI,7,317,164.9551,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,4,0,68.35,5,0.31,4,29.73,27.34,NA,NA,2.1648,24.89,20.504,19.864,NA,NA,NA,40.368,PIRA,1283,24.4721139267595,0.755278860732405,0,42,MLES.PIRA.J,124.5871,0.823784652470872
MLES,J,DRY,TE,7,318,177.0771,2018-06-04,2021-12-08,1,0,1,1,1,NA,NA,0,4,0,122.64,5,0.46,3,84.82,17.18,NA,NA,2.2825,71.92,51.294,8.104,NA,NA,NA,59.398,PIRA,1283,33.5435807340418,0.664564192659582,0,42,MLES.PIRA.J,117.6791,0.713209121245829
STCK,P,DRY,TI,7,333,211.48,2018-06-05,2021-12-09,0,1,1,1,1,NA,NA,4,0,0,359.67,5,0.15,4,58.01,0.68,NA,319.32,4.7933,17.1,15.764,0.464,NA,25.234,NA,16.228,PIRA,1283,7.67353886892377,0.923264611310762,1,42,STCK.PIRA.P,195.252,0.92187134502924
STCK,P,DRY,TE,7,334,192.1711,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,1,0,169.73,5,0.41,2a,156.45,0.5,NA,NA,2.6282,152.91,136.734,0.294,NA,NA,NA,137.028,PIRA,1283,71.305206662188,0.28694793337812,0,42,STCK.PIRA.P,55.1431,0.894212281734354
STCK,Q,DRY,TI,7,349,194.0123,2018-06-05,2021-12-09,0,1,1,1,1,NA,NA,4,1,0,250.24,5,0.35,5,NA,NA,NA,224.45,0,0,0,NA,NA,219.464,NA,0,PIRA,1283,0,1,1,42,STCK.PIRA.Q,194.0123,NA
STCK,Q,DRY,TE,7,350,196.3355,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,2,0,176.5,5,0.47,2a,171.3,1.99,NA,NA,4.8889,165.99,147.624,1.784,NA,NA,NA,149.408,PIRA,1283,76.0983113089584,0.239016886910416,0,42,STCK.PIRA.Q,46.9275,0.889354780408458
STCK,R,DRY,TI,7,365,175.1156,2018-06-05,2021-12-09,0,1,1,1,1,NA,NA,4,0,0,266.67,5,0.52,5,43.2,NA,NA,228.26,2.3114,40.35,35.624,NA,NA,198.164,NA,35.624,PIRA,1283,20.3431333359221,0.796568666640779,1,42,STCK.PIRA.R,139.4916,0.882874845105328
STCK,R,DRY,TE,7,366,228.98,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,4,0,134.22,5,0.45,4,98.14,24.03,NA,NA,6.4756,91.39,83.194,21.764,NA,NA,NA,104.958,PIRA,1283,45.8371910210499,0.541628089789501,0,42,STCK.PIRA.R,124.022,0.910318415581573
STCK,S,DRY,TI,7,381,170.7452,2018-06-05,2021-12-09,1,1,1,1,0,NA,NA,1,1,0,169.36,5,0.41,2a,161.12,1.46,NA,NA,4.0955,156.7,140.324,1.194,NA,NA,NA,141.518,PIRA,1283,82.8825641950696,0.171174358049304,1,42,STCK.PIRA.S,29.2272,0.895494575622208
STCK,S,DRY,TE,7,382,205.2675,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,4,0,113.1,5,0.44,4,81.77,25.6,NA,NA,5.4662,75.24,67.264,22.164,NA,NA,NA,89.428,PIRA,1283,43.5665655790615,0.564334344209385,0,42,STCK.PIRA.S,115.8395,0.893992557150452
STCK,T,DRY,TI,7,397,187.0504,2018-06-05,2021-12-09,1,0,1,1,0,NA,NA,0,4,0,102.1,5,0.33,4,38.35,52.89,NA,NA,4.4314,33.42,27.914,38.244,NA,NA,NA,66.158,PIRA,1283,35.3690769974296,0.646309230025704,0,42,STCK.PIRA.T,120.8924,0.835248354278875
STCK,T,DRY,TE,7,398,204.1804,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,4,0,108.36,5,0.51,4,71.54,30.72,NA,NA,4.9676,65.44,57.014,25.504,NA,NA,NA,82.518,PIRA,1283,40.4142611141912,0.595857388858088,0,42,STCK.PIRA.T,121.6624,0.871240831295844
DRO,A,WET,TI,8,15,172.438,2018-06-11,2022-06-13,NA,1,1,1,1,NA,NA,4,4,NA,295.32,5,0.34,5,0.78,NA,NA,278.68,NA,NA,0.85,NA,NA,218.55,NA,0.85,PIRA,1463,0.492930792516731,0.995070692074833,1,48,DRO.PIRA.A,171.588,NA
DRO,A,WET,TE,8,16,170.8355,2018-06-11,2022-06-13,NA,0,1,0,1,NA,NA,0,4,NA,47.55,5,0.2,5,4.89,37.21,NA,NA,NA,NA,2.17,15.13,NA,NA,NA,17.3,PIRA,1463,10.126700832087,0.89873299167913,0,48,DRO.PIRA.A,153.5355,NA
DRO,B,WET,TI,8,31,224.95,2018-06-11,2022-06-13,0,1,1,1,1,NA,NA,4,4,NA,170.41,5,0.34,5,58.78,117.4,NA,NA,NA,NA,30.31,55.95,NA,NA,NA,86.26,PIRA,1463,38.346299177595,0.61653700822405,1,48,DRO.PIRA.B,138.69,NA
DRO,B,WET,TE,8,32,164.7432,2018-06-11,2022-06-13,0,0,1,0,1,NA,NA,0,4,NA,97.23,5,0.42,5,77,3.96,NA,NA,NA,NA,22.48,1.46,NA,NA,NA,23.94,PIRA,1463,14.5317075302653,0.854682924697347,0,48,DRO.PIRA.B,140.8032,NA
DRO,C,WET,TI,8,47,168.5362,2018-06-11,2022-06-13,0,1,1,0,1,NA,NA,4,4,NA,59.57,5,0.21,5,9.1,42.32,NA,NA,NA,NA,5.36,27.09,NA,NA,NA,32.45,PIRA,1463,19.2540237646274,0.807459762353726,1,48,DRO.PIRA.C,136.0862,NA
DRO,C,WET,TE,8,48,174.3474,2018-06-11,2022-06-13,NA,0,1,0,1,NA,NA,0,4,NA,107.58,5,0.27,5,98.42,7.38,NA,NA,NA,NA,26.06,3,NA,NA,NA,29.06,PIRA,1463,16.6678711583884,0.833321288416116,0,48,DRO.PIRA.C,145.2874,NA
DRO,D,WET,TI,8,63,167.2737,2018-06-11,2022-06-13,NA,0,1,0,1,NA,NA,0,4,NA,62.35,5,0.21,5,1.66,54.56,NA,NA,NA,NA,0.76,17.43,NA,NA,NA,18.19,PIRA,1463,10.8743932847782,0.891256067152218,0,48,DRO.PIRA.D,149.0837,NA
DRO,D,WET,TE,8,64,166.4381,2018-06-11,2022-06-13,NA,0,1,0,1,NA,NA,0,4,NA,76.58,5,0.2,5,16.75,55.65,NA,NA,NA,NA,4.11,14.66,NA,NA,NA,18.77,PIRA,1463,11.2774659167582,0.887225340832418,0,48,DRO.PIRA.D,147.6681,NA
DRO,E,WET,TI,8,79,175.0872,2018-06-11,2022-06-13,1,0,1,1,1,NA,NA,0,3,NA,360.68,5,0.47,2,351.19,NA,NA,0.4,NA,NA,93.77,NA,NA,0.14,NA,93.77,PIRA,1463,53.5561708680018,0.464438291319982,0,48,DRO.PIRA.E,81.3172,NA
DRO,E,WET,TE,8,80,168.8071,2018-06-11,2022-06-13,NA,0,1,1,1,NA,NA,0,4,NA,247.97,5,0.4,4,177,NA,NA,59.1,NA,NA,50.21,NA,NA,42.16,NA,50.21,PIRA,1463,29.7440095825353,0.702559904174647,0,48,DRO.PIRA.E,118.5971,NA
MLRF,K,WET,TI,8,95,170.5823,2018-06-04,2022-06-10,1,0,1,1,1,NA,NA,0,3,NA,419.45,5,0.45,2,406.91,10.96,NA,NA,NA,NA,125.24,1.83,NA,NA,NA,127.07,PIRA,1467,74.4919021492851,0.255080978507149,0,48,MLRF.PIRA.K,43.5123,NA
MLRF,K,WET,TE,8,96,167.6036,2018-06-04,2022-06-10,0,0,1,1,1,NA,NA,0,4,NA,288.68,5,0.46,4,274.46,11.15,NA,NA,NA,NA,74.23,1.98,NA,NA,NA,76.21,PIRA,1467,45.4703836910424,0.545296163089576,0,48,MLRF.PIRA.K,91.3936,NA
MLRF,L,WET,TI,8,111,173.1557,2018-06-04,2022-06-10,0,1,1,1,1,NA,NA,3,3,NA,289.67,5,0.45,3,282.85,6.38,NA,NA,NA,NA,93.58,1.2,NA,NA,NA,94.78,PIRA,1467,54.736863990039,0.45263136009961,1,48,MLRF.PIRA.L,78.3757,NA
MLRF,L,WET,TE,8,112,163.2801,2018-06-04,2022-06-10,1,0,1,1,1,NA,NA,0,3,NA,175.8,5,0.46,3,171.26,6.77,NA,NA,NA,NA,99.96,1.53,NA,NA,NA,101.49,PIRA,1467,62.15699279949,0.3784300720051,0,48,MLRF.PIRA.L,61.7901,NA
MLRF,M,WET,TI,8,127,224.92,2018-06-04,2022-06-10,0,1,1,1,1,NA,NA,4,4,NA,108.98,5,0.36,5,72.61,43.57,NA,NA,NA,NA,21.51,17.36,NA,NA,NA,38.87,PIRA,1467,17.2817001600569,0.827182998399431,1,48,MLRF.PIRA.M,186.05,NA
MLRF,M,WET,TE,8,128,166.112,2018-06-04,2022-06-10,1,0,1,1,1,NA,NA,0,4,NA,128.46,5,NA,5,79.65,54.71,NA,NA,NA,NA,20.75,18.04,NA,NA,NA,38.79,PIRA,1467,23.3517145058756,0.766482854941244,0,48,MLRF.PIRA.M,127.322,NA
MLRF,N,WET,TI,8,143,163.3173,2018-06-04,2022-06-10,1,0,1,1,0,NA,NA,0,4,NA,162.33,5,NA,4,154.95,13.97,NA,NA,NA,NA,36.4,2.69,NA,NA,NA,39.09,PIRA,1467,23.9350025992347,0.760649974007653,0,48,MLRF.PIRA.N,124.2273,NA
MLRF,N,WET,TE,8,144,170.9203,2018-06-04,2022-06-10,0,0,1,1,1,NA,NA,0,4,NA,138.65,5,0.44,4,121.98,17.4,NA,NA,NA,NA,37.2,4.09,NA,NA,NA,41.29,PIRA,1467,24.1574581837266,0.758425418162734,0,48,MLRF.PIRA.N,129.6303,NA
MLRF,O,WET,TI,8,159,167.3285,2018-06-04,2022-06-10,0,0,1,1,1,NA,NA,0,4,NA,231.69,5,0.41,4,220.46,14.48,NA,NA,NA,NA,58.77,3.37,NA,NA,NA,62.14,PIRA,1467,37.13653083605,0.6286346916395,0,48,MLRF.PIRA.O,105.1885,NA
MLRF,O,WET,TE,8,160,169.0319,2018-06-04,2022-06-10,0,0,1,1,1,NA,NA,0,3,NA,275.54,5,0.42,3,252.53,20.76,NA,NA,NA,NA,75.89,5.39,NA,NA,NA,81.28,PIRA,1467,48.0855980439195,0.519144019560805,0,48,MLRF.PIRA.O,87.7519,NA
PNW,U,WET,TI,8,175,170.0041,2018-06-05,2022-06-19,1,1,0,NA,NA,NA,0,5,NA,0,2.79,5,0.01,5,2.1,NA,NA,NA,NA,NA,2.12,NA,NA,NA,NA,2.12,PIRA,1475,1.24702874813019,0.987529712518698,1,48,PNW.PIRA.U,167.8841,NA
PNW,U,WET,TE,8,176,189.6507,2018-06-05,2022-06-19,0,0,1,1,0,NA,NA,0,3,NA,135.06,5,0.44,3,136.1,NA,NA,1.28,NA,NA,126.95,NA,NA,1.33,NA,126.95,PIRA,1475,66.9388512670926,0.330611487329074,0,48,PNW.PIRA.U,62.7007,NA
PNW,V,WET,TI,8,191,166.3565,2018-06-05,2022-06-19,1,1,1,1,0,NA,1,3,2,1,124.53,5,0.31,3,113.4,NA,NA,13.1,NA,NA,105.79,NA,NA,12.99,NA,105.79,PIRA,1475,63.5923453547051,0.364076546452949,1,48,PNW.PIRA.V,60.5665,NA
PNW,V,WET,TE,8,192,156.8772,2018-06-05,2022-06-19,0,0,1,1,0,NA,0,0,3,0,119.28,5,0.42,3,126.36,NA,NA,2.44,NA,NA,115.06,NA,NA,2.16,NA,115.06,PIRA,1475,73.343991351197,0.26656008648803,0,48,PNW.PIRA.V,41.8172,NA
PNW,W,WET,TI,8,207,199.6511,2018-06-05,2022-06-19,1,1,1,1,0,NA,0,3,3,0,132.25,5,0.44,3,118.7,NA,NA,17.75,NA,NA,107.15,NA,NA,17.62,NA,107.15,PIRA,1475,53.6686249161663,0.463313750838337,1,48,PNW.PIRA.W,92.5011,NA
PNW,W,WET,TE,8,208,189.6522,2018-06-05,2022-06-19,0,0,1,1,0,NA,0,0,3,0,94.61,5,0.4,4,97.25,NA,NA,NA,NA,NA,90.96,NA,NA,NA,NA,90.96,PIRA,1475,47.9614789599066,0.520385210400934,0,48,PNW.PIRA.W,98.6922,NA
PNW,X,WET,TI,8,223,171.4729,2018-06-05,2022-06-19,NA,1,NA,NA,NA,NA,0,4,NA,0,0,5,NA,5,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,PIRA,1475,0,1,1,48,PNW.PIRA.X,171.4729,NA
PNW,X,WET,TE,8,224,172.1785,2018-06-05,2022-06-19,0,0,1,1,0,NA,0,0,4,0,93.61,5,0.41,5,93.08,NA,NA,0.89,NA,NA,84.82,NA,NA,0.95,NA,84.82,PIRA,1475,49.2628289827127,0.507371710172873,0,48,PNW.PIRA.X,87.3585,NA
PNW,Y,WET,TE,8,240,168.4717,2018-06-05,2022-06-19,0,0,1,1,0,NA,1,0,1,1,158.06,5,0.44,2,161.5,NA,NA,NA,NA,NA,150.55,NA,NA,NA,NA,150.55,PIRA,1475,89.362189614042,0.10637810385958,0,48,PNW.PIRA.Y,17.9217,NA
MLES,F,WET,TI,8,255,174.8331,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,3,NA,297.3,5,0.46,3,298.17,NA,NA,NA,NA,NA,96.99,NA,NA,NA,NA,96.99,PIRA,1467,55.4757651726132,0.445242348273868,0,48,MLES.PIRA.F,77.8431,NA
MLES,F,WET,TE,8,256,159.338,2018-06-04,2022-06-10,0,0,1,0,1,NA,NA,0,3,NA,157.45,5,0.43,3,159.76,NA,NA,NA,NA,NA,47.73,NA,NA,NA,NA,47.73,PIRA,1467,29.9551895969574,0.700448104030426,0,48,MLES.PIRA.F,111.608,NA
MLES,G,WET,TI,8,271,190.1691,2018-06-04,2022-06-10,0,1,1,0,1,NA,NA,4,NA,NA,72.39,5,0.29,5,60.84,5.57,NA,NA,NA,NA,25.02,0.82,NA,NA,NA,25.84,PIRA,1467,13.5879067629809,0.86412093237019,1,48,MLES.PIRA.G,164.3291,NA
MLES,G,WET,TE,8,272,183.5244,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,3,NA,148.27,5,0.47,3,144.55,6.51,NA,NA,NA,NA,58.06,0.96,NA,NA,NA,59.02,PIRA,1467,32.1592115271866,0.678407884728134,0,48,MLES.PIRA.G,124.5044,NA
MLES,H,WET,TI,8,287,228.01,2018-06-04,2022-06-10,0,1,1,0,1,NA,NA,4,4,NA,58.68,5,0.26,5,61.05,9.26,NA,NA,NA,NA,19.15,3.18,NA,NA,NA,22.33,PIRA,1467,9.79343011271435,0.902065698872856,1,48,MLES.PIRA.H,205.68,NA
MLES,H,WET,TE,8,288,160.761,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,3,NA,118.1,5,0.44,3,120.62,4.89,NA,NA,NA,NA,72.22,0.73,NA,NA,NA,72.95,PIRA,1467,45.3779212619976,0.546220787380024,0,48,MLES.PIRA.H,87.811,NA
MLES,I,WET,TI,8,303,162.4556,2018-06-04,2022-06-10,1,1,1,0,1,NA,NA,4,4,NA,59.72,5,0.4,4,65.17,6.97,NA,NA,NA,NA,38.22,1.79,NA,NA,NA,40.01,PIRA,1467,24.6282676620566,0.753717323379434,1,48,MLES.PIRA.I,122.4456,NA
MLES,I,WET,TE,8,304,228.62,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,3,NA,205.84,5,0.47,4,203.17,6.56,NA,NA,NA,NA,69.85,1.01,NA,NA,NA,70.86,PIRA,1467,30.9946636339778,0.690053363660222,0,48,MLES.PIRA.I,157.76,NA
MLES,J,WET,TI,8,319,165.0791,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,2,NA,231.15,5,0.46,2,232.5,NA,NA,NA,NA,NA,108.94,NA,NA,NA,NA,108.94,PIRA,1467,65.9926059688961,0.340073940311039,0,48,MLES.PIRA.J,56.1391,NA
MLES,J,WET,TE,8,320,168.6058,2018-06-04,2022-06-10,1,0,1,0,1,NA,NA,0,3,NA,272.01,5,0.45,3,272.19,NA,NA,NA,NA,NA,65.75,NA,NA,NA,NA,65.75,PIRA,1467,38.9962860115132,0.610037139884868,0,48,MLES.PIRA.J,102.8558,NA
STCK,P,WET,TI,8,335,224.37,2018-06-05,2022-06-10,0,1,NA,1,1,NA,NA,4,0,NA,313.83,5,NA,5,19.01,7.75,NA,302.08,NA,NA,14.07,3.64,NA,291.52,NA,17.71,PIRA,1466,7.89321210500513,0.921067878949949,1,48,STCK.PIRA.P,206.66,NA
STCK,P,WET,TE,8,336,172.5644,2018-06-05,2022-06-10,1,0,1,1,1,NA,NA,0,2,NA,114.23,5,0.44,3,118.19,5.12,NA,5.28,NA,NA,103.59,1.04,NA,1.25,NA,104.63,PIRA,1466,60.6324363541959,0.393675636458041,0,48,STCK.PIRA.P,67.9344,NA
STCK,Q,WET,TI,8,351,169.9676,2018-06-05,2022-06-10,NA,1,NA,1,1,NA,NA,4,NA,NA,397.67,5,NA,5,5.87,NA,NA,403.57,NA,NA,1.7,NA,NA,389.6,NA,1.7,PIRA,1466,1.00019062456609,0.989998093754339,1,48,STCK.PIRA.Q,168.2676,NA
